TEMPLATE_ID,FILE_NAME,FRAME,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y
4857,Ryan_Nyquist/Ryan_Nyquist_0001.jpg,,106.346,112.007,145.647,116.295,123.799,140.901
4859,Saadi_Gadhafi/Saadi_Gadhafi_0001.jpg,,102.707,117.351,152.848,110.283,125.014,156.256
4860,Sabah_Al-Ahmad_Al-Jaber_Al-Sabah/Sabah_Al-Ahmad_Al-Jaber_Al-Sabah_0001.jpg,,106.166,116.613,145.578,115.353,125.944,141.686
4863,Sachin_Tendulkar/Sachin_Tendulkar_0001.jpg,,103.803,111.242,149.156,106.879,120.846,142.28
4864,Sada_Jacobson/Sada_Jacobson_0001.jpg,,105.649,112.937,140.89,112.243,128.117,142.945
4865,Sadam_Hassan/Sadam_Hassan_0001.jpg,,105.925,121.826,142.709,112.769,130.029,142.441
4869,Saeed_Anwar/Saeed_Anwar_0001.jpg,,102.456,120.323,150.339,113.707,124.685,145.052
4871,Sahim_Alwan/Sahim_Alwan_0001.jpg,,103.131,113.934,144.964,112.212,126.481,137.199
4873,Sally_Clark/Sally_Clark_0001.jpg,,105.183,113.779,147.679,111.803,128.433,139.302
4878,Salman_Khan/Salman_Khan_0001.jpg,,104.727,118.603,145.448,116.114,128.956,146.099
4882,Sam_Gerald/Sam_Gerald_0001.jpg,,103.815,111.764,147.91,112.957,125.236,140.932
4886,Saman_Shali/Saman_Shali_0001.jpg,,101.819,112.258,137.504,115.221,105.915,146.812
4888,Samantha_Ledster/Samantha_Ledster_0001.jpg,,106.29,111.838,147.624,115.164,131.999,146.403
4891,Sammy_Knight/Sammy_Knight_0001.jpg,,100.473,113.726,146.647,113.728,123.973,144.503
4894,San_Lan/San_Lan_0001.jpg,,99.5314,116.778,144.923,115.365,119.268,146.728
4896,Sandra_Banning/Sandra_Banning_0001.jpg,,105.353,114.187,145.064,112.535,130.434,133.087
4898,Sandra_Ceccarelli/Sandra_Ceccarelli_0001.jpg,,99.1903,118.578,144.158,111.828,123.074,143.883
4901,Sandra_Shamas/Sandra_Shamas_0001.jpg,,103.619,122.489,145.031,110.847,131.268,142.282
4902,Sandy_Smith/Sandy_Smith_0001.jpg,,104.923,115.905,145.515,112.156,126.424,148.807
4903,Sandy_Wise/Sandy_Wise_0001.jpg,,102.418,112.765,146.526,109.582,132.643,142.896
4904,Sanja_Papic/Sanja_Papic_0001.jpg,,104.574,116.275,154.373,114.827,125.168,144.617
4905,Sanjay_Chawla/Sanjay_Chawla_0001.jpg,,103.817,117.107,151.11,112.192,125.3,148.587
4907,Santiago_Botero/Santiago_Botero_0001.jpg,,107.628,115.675,146.347,117.466,126.428,139.396
4908,Saoud_Al_Faisal/Saoud_Al_Faisal_0001.jpg,,102.143,113.25,144.042,115.978,125.744,146.21
4910,Sara_Elisabeth_Ahmad/Sara_Elisabeth_Ahmad_0001.jpg,,105.241,114.229,149.957,114.989,125.16,140.504
4912,Sarah_Canale/Sarah_Canale_0001.jpg,,105.714,111.188,146.392,110.46,132.608,141.998
4916,Sarah_Price/Sarah_Price_0001.jpg,,107.695,108.536,150.501,114.227,126.818,137.483
4919,Sargis_Sargsian/Sargis_Sargsian_0001.jpg,,107.363,115.694,149.215,114.834,129.027,143.579
4922,Satnarine_Sharma/Satnarine_Sharma_0001.jpg,,108.164,111.01,149.162,119.454,122.283,141.638
4924,Scott_Dalton/Scott_Dalton_0001.jpg,,104.25,111.707,150.643,115.945,125.269,141.959
4925,Scott_Dickson/Scott_Dickson_0001.jpg,,100.864,114.043,149.745,108.593,127.374,140.014
4926,Scott_Fawell/Scott_Fawell_0001.jpg,,103.597,115.984,147.677,116.706,121.022,149.435
4927,Scott_Gorelick/Scott_Gorelick_0001.jpg,,185.114,106.372,213.304,104.906,200.747,123.437
4928,Scott_Hamilton/Scott_Hamilton_0001.jpg,,102.073,109.801,146.493,113.477,122.72,138.485
4929,Scott_Hoch/Scott_Hoch_0001.jpg,,103.128,115.517,150.604,113.733,127.187,142.58
4930,Scott_Hubbard/Scott_Hubbard_0001.jpg,,101.967,117.436,142.777,116.518,125.105,143.161
4933,Scott_OGrady/Scott_OGrady_0001.jpg,,104.077,114.83,146.079,112.534,126.852,146.236
4936,Scott_Rolen/Scott_Rolen_0001.jpg,,104.457,110.845,148.445,117.219,126.927,147.329
4939,Scott_Verplank/Scott_Verplank_0001.jpg,,105.189,112.988,162.923,109.672,135.089,146.765
4940,Scott_Wallach/Scott_Wallach_0001.jpg,,105.186,117.991,146.486,113.781,126.785,136.937
4941,Scott_Weiland/Scott_Weiland_0001.jpg,,102.707,114.329,146.789,110.97,125.579,144.593
4942,Scott_Wittman/Scott_Wittman_0001.jpg,,105.647,117.019,142.325,114.794,124.427,140.906
4944,Scott_Yates/Scott_Yates_0001.jpg,,106.234,113.279,147.769,115.225,128.004,141.402
4945,Se_Hyuk_Joo/Se_Hyuk_Joo_0001.jpg,,106.545,115.463,143.673,113.813,125.935,139.661
4947,Sean_Combs/Sean_Combs_0001.jpg,,102.607,114.844,146.092,114.072,120.193,150.699
4951,Sean_Patrick_Thomas/Sean_Patrick_Thomas_0001.jpg,,98.3171,118.319,150.17,113.756,120.639,146.507
4953,Sean_Townsend/Sean_Townsend_0001.jpg,,107.722,109.186,147.714,111.192,125.591,137.132
4954,Sebastian_Cuattrin/Sebastian_Cuattrin_0001.jpg,,101.92,110.701,144.737,115.076,120.318,139.655
4955,Sebastian_Porto/Sebastian_Porto_0001.jpg,,102.174,114.18,150.199,112.208,124.904,142.452
4958,Sedigh_Barmak/Sedigh_Barmak_0001.jpg,,104.345,111.35,148.168,115.342,131.676,143.053
4959,Selma_Phoenix/Selma_Phoenix_0001.jpg,,108.323,112.126,142.103,114.419,131.718,141
4961,Serena_Karlan/Serena_Karlan_0001.jpg,,88.117,119.12,127.538,109.176,106.391,150.938
4963,Sereyvuth_Kem/Sereyvuth_Kem_0001.jpg,,99.4463,119.193,144.317,109.598,123.411,153.401
4964,Serge_Klarsfeld/Serge_Klarsfeld_0001.jpg,,102.238,117.347,140.98,112.755,125.042,146.148
4965,Serge_Melac/Serge_Melac_0001.jpg,,105.66,114.945,148.42,114.3,126.089,145.119
4966,Serge_Tchuruk/Serge_Tchuruk_0001.jpg,,107.531,112.916,144.17,115.322,128.179,140.186
4967,Sergei_Alexandrovitch_Ordzhonikidze/Sergei_Alexandrovitch_Ordzhonikidze_0001.jpg,,103.454,112.216,146.663,113.7,125.896,140.279
4969,Sergei_Yastrzhembsky/Sergei_Yastrzhembsky_0001.jpg,,104.434,114.437,144.274,113.823,123.134,142.858
4970,Sergei_Yushenkov/Sergei_Yushenkov_0001.jpg,,102.568,115.849,142.959,111.942,127.647,142.992
4972,Sergio_Castellitto/Sergio_Castellitto_0001.jpg,,105.285,114.454,148.421,115.586,123.204,145.04
4975,Seth_Gorney/Seth_Gorney_0001.jpg,,102.789,117.136,147.394,115.959,125.126,144.942
4976,Severino_Antinori/Severino_Antinori_0001.jpg,,103.638,111.129,145.43,109.261,124.722,136.97
4977,Seydou_Diarra/Seydou_Diarra_0001.jpg,,104.011,120.284,148.706,118.304,122.719,159.278
4978,Seymour_Cassell/Seymour_Cassell_0001.jpg,,105.421,116.039,146.425,117.675,131.292,147.72
4979,Shae-Lynn_Bourne/Shae-Lynn_Bourne_0001.jpg,,106.819,108.504,145.595,116.641,122.652,143.093
4980,Shafal_Mosed/Shafal_Mosed_0001.jpg,,106.15,113.75,143.604,113.599,125.297,138.014
4981,Shamai_Leibowitz/Shamai_Leibowitz_0001.jpg,,105.192,114.404,143.617,118.175,128.647,152.384
4982,Shane_Hmiel/Shane_Hmiel_0001.jpg,,102.672,114.033,152.179,110.272,128.263,143.672
4983,Shane_Loux/Shane_Loux_0001.jpg,,108.033,112.512,148.472,113.495,126.495,136.42
4985,Shane_Phillips/Shane_Phillips_0001.jpg,,101.587,115.941,148.377,111.321,125.877,141.818
4986,Shane_Reynolds/Shane_Reynolds_0001.jpg,,107.149,111.219,152.092,117.665,123.453,141.447
4988,Shania_Twain/Shania_Twain_0001.jpg,,103.966,111.006,148.104,115.876,122.836,140.605
4989,Shanna_Zolman/Shanna_Zolman_0001.jpg,,105.857,117.463,144.184,115.989,129.556,142.834
4991,Shannyn_Sossamon/Shannyn_Sossamon_0001.jpg,,108.25,112.862,150.103,117.548,132.246,144.724
4992,Sharess_Harrell/Sharess_Harrell_0001.jpg,,104.417,122.493,144.916,109.599,130.806,137.374
4996,Sharon_Robinson/Sharon_Robinson_0001.jpg,,104.78,116.583,147.931,111.892,128.657,140.076
5000,Shaun_Pollock/Shaun_Pollock_0001.jpg,,102.401,115.009,145.878,110.066,127.054,141.164
5001,Shaun_Rusling/Shaun_Rusling_0001.jpg,,106.426,113.556,143.83,112.909,125.004,135.684
5002,Shavon_Earp/Shavon_Earp_0001.jpg,,108.93,116.062,144.973,111.018,135.561,143.472
5003,Shawn_Bradley/Shawn_Bradley_0001.jpg,,105.252,116.338,143.392,115.038,126.175,139.755
5004,Shawn_Kemp/Shawn_Kemp_0001.jpg,,100.186,119.973,148.101,114.059,126.891,147.709
5005,Shawn_Marion/Shawn_Marion_0001.jpg,,107.583,114.19,145.062,110.931,125.736,143.313
5006,Sheikh_Ahmed_Yassin/Sheikh_Ahmed_Yassin_0001.jpg,,100.401,116.745,148.063,113.915,134.905,154.877
5009,Sheila_Taormina/Sheila_Taormina_0001.jpg,,105.175,116.858,144.922,114.681,126.018,141.068
5011,Sheldon_Silver/Sheldon_Silver_0001.jpg,,101.483,112.275,146.309,113.922,124.201,145.01
5012,Sherri_Coale/Sherri_Coale_0001.jpg,,101.844,113.688,142.417,113.239,126.397,137.058
5013,Sherry_Fisher/Sherry_Fisher_0001.jpg,,105.653,116.436,146.32,116.399,128.199,143.821
5014,Sherry_Irving/Sherry_Irving_0001.jpg,,100.401,117.044,142.62,114.947,123.907,142.518
5016,Shi_Guangsheng/Shi_Guangsheng_0001.jpg,,103.621,113.884,144.777,115.632,122.834,141.423
5018,Shigeo_Nagashima/Shigeo_Nagashima_0001.jpg,,108.683,117.707,146.492,116.354,127.443,142.334
5019,Shigeru_Ishiba/Shigeru_Ishiba_0001.jpg,,102.798,113.811,146.724,114.892,118.555,144.39
5021,Shingo_Katayama/Shingo_Katayama_0001.jpg,,101.373,106.486,145.401,105.044,120.7,139.276
5022,Shingo_Suetsugu/Shingo_Suetsugu_0001.jpg,,101.846,111.511,145.828,115.496,123.369,137.225
5023,Shinya_Taniguchi/Shinya_Taniguchi_0001.jpg,,109.057,115.556,148.553,118.005,132.258,148.635
5024,Shinzo_Abe/Shinzo_Abe_0001.jpg,,105.377,122.199,140.28,114.149,126.435,142.017
5025,Shireen_Amir_Begum/Shireen_Amir_Begum_0001.jpg,,107.791,114.087,146.636,113.567,129.238,149.178
5026,Shirley_Jones/Shirley_Jones_0001.jpg,,111.685,114.395,155.328,117.374,128.676,142.026
5027,Shobha_De/Shobha_De_0001.jpg,,107.421,111.689,147.529,113.658,134.395,138.065
5028,Shoshana_Johnson/Shoshana_Johnson_0001.jpg,,104.254,115.541,147.399,116.367,131.455,146.162
5029,Shoshannah_Stern/Shoshannah_Stern_0001.jpg,,108.529,111.354,142.254,119.411,123.392,145
5030,Sid_Caesar/Sid_Caesar_0001.jpg,,104.252,117.558,142.627,109.43,127.09,144.456
5031,Sidney_Kimmel/Sidney_Kimmel_0001.jpg,,103.61,111.627,150.292,120.586,121.872,146.566
5032,Sidney_Poitier/Sidney_Poitier_0001.jpg,,99.2832,110.233,149.369,110.061,122.783,140.439
5033,Sigourney_Weaver/Sigourney_Weaver_0001.jpg,,104.164,116.021,150.145,112.366,127.343,141.582
5037,Silvie_Cabero/Silvie_Cabero_0001.jpg,,105.43,114.082,146.344,113.771,125.647,140.594
5040,Sim_Yong/Sim_Yong_0001.jpg,,102.651,109.481,147.054,113.333,123.316,141.729
5041,Simon_Chalk/Simon_Chalk_0001.jpg,,101.282,113.588,148.509,113.044,123.996,137.28
5043,Simon_Larose/Simon_Larose_0001.jpg,,106.831,116.521,142.013,114.412,125.202,132.808
5044,Simon_Yam/Simon_Yam_0001.jpg,,103.704,117.359,147.289,110.227,130.512,139.477
5045,Simona_Hradil/Simona_Hradil_0001.jpg,,110.753,110.709,151.307,110.514,138.259,140.237
5046,Sinead_OConnor/Sinead_OConnor_0001.jpg,,100.953,114.589,142.164,114.038,117.048,142.611
5047,Sivan_Klein/Sivan_Klein_0001.jpg,,101.993,117.997,149.303,112.515,128.539,141.797
5048,SJ_Twu/SJ_Twu_0001.jpg,,108.418,117.6,146.048,116.096,127.648,143.933
5049,Skip_Prosser/Skip_Prosser_0001.jpg,,105.568,119.483,143.269,112.376,127.493,141.888
5051,Soenarno/Soenarno_0001.jpg,,97.8853,108.517,147.39,107.777,122.545,137.808
5052,Sofia_Milos/Sofia_Milos_0001.jpg,,100.106,115.91,145.309,113.177,126.627,144.029
5053,Sofyan_Dawood/Sofyan_Dawood_0001.jpg,,102.465,115.538,142.752,112.471,123.393,138.981
5054,Sohail_Abbas/Sohail_Abbas_0001.jpg,,102.658,114.841,141.445,115.979,119.103,138.92
5055,Sok_An/Sok_An_0001.jpg,,103.414,111.862,148.666,116.718,125.205,143.485
5056,Solomon_Passy/Solomon_Passy_0001.jpg,,103.457,112.483,141.583,114.636,120.778,140.439
5058,Sonia_Lopez/Sonia_Lopez_0001.jpg,,105.814,117.123,145.819,115.386,126.413,141.081
5059,Sonja_Kesselschlager/Sonja_Kesselschlager_0001.jpg,,104.175,118.59,146.083,115.988,123.329,141.819
5060,Sonya_Walger/Sonya_Walger_0001.jpg,,105.171,113.999,148.155,111.875,125.308,138.965
5061,Soon_Yi/Soon_Yi_0001.jpg,,109.399,115.651,149.548,117.943,130.445,141.518
5063,Sophie/Sophie_0001.jpg,,106.173,108.31,148.137,113.749,123.501,140.134
5066,Spike_Helmick/Spike_Helmick_0001.jpg,,104.745,109.325,144.837,114.762,126.19,142.39
5067,Spike_Jonze/Spike_Jonze_0001.jpg,,104.66,116.282,145.191,119.503,123.627,143.806
5068,Spike_Lee/Spike_Lee_0001.jpg,,104.751,115.166,146.832,114.542,126.907,140.2
5069,Stacey_Dales-Schuman/Stacey_Dales-Schuman_0001.jpg,,102.966,113.601,145.583,112.039,124.086,140.5
5070,Stacey_Jones/Stacey_Jones_0001.jpg,,113.353,112.738,151.246,116.469,138.079,143.928
5071,Stacey_Yamaguchi/Stacey_Yamaguchi_0001.jpg,,103.699,110.131,152.17,108.616,128.799,137.488
5073,Stacy_Nelson/Stacy_Nelson_0001.jpg,,108.465,111.312,146.749,119.036,123.782,136.607
5075,Stan_Kasten/Stan_Kasten_0001.jpg,,101.752,117.674,145.207,113.677,130.332,145.777
5076,Stan_Kroenke/Stan_Kroenke_0001.jpg,,102.072,111.568,146.238,113.789,123.479,143.029
5077,Stanislas_Wawrinka/Stanislas_Wawrinka_0001.jpg,,104.6,114.257,146.413,118.074,128.375,144.786
5078,Stanley_Ho/Stanley_Ho_0001.jpg,,108.525,117.994,145.8,113.587,133.521,148.098
5080,Stanley_Nelson/Stanley_Nelson_0001.jpg,,101.458,112.356,149.871,117.369,125.609,141.226
5082,Stefaan_Declerk/Stefaan_Declerk_0001.jpg,,98.0343,117.709,140.378,116.307,125.784,138.183
5083,Stefan_Holm/Stefan_Holm_0001.jpg,,104.134,113.102,144.128,114.751,128.645,140.03
5084,Stefan_Koubek/Stefan_Koubek_0001.jpg,,109.074,111.47,148.852,110.438,128.241,140.871
5085,Stefan_Tafrov/Stefan_Tafrov_0001.jpg,,103.39,110.468,144.946,117.271,118.987,144.227
5086,Stefanie_De_Roux/Stefanie_De_Roux_0001.jpg,,109.698,110.704,148.287,115.888,132.412,143.158
5088,Stefano_Basalini/Stefano_Basalini_0001.jpg,,105.641,115.786,153.484,119.138,126.987,151.654
5089,Stefano_Gabbana/Stefano_Gabbana_0001.jpg,,103.417,119.088,144.838,113.153,127.009,145.644
5090,Steffeny_Holtz/Steffeny_Holtz_0001.jpg,,107.587,115.169,147.204,120.627,122.692,137.214
5092,Stella_Keitel/Stella_Keitel_0001.jpg,,104.423,110.955,146.428,114.475,122.644,140.746
5093,Stella_McCartney/Stella_McCartney_0001.jpg,,102.018,116.816,143.426,111.198,121.905,139.479
5094,Stella_Tennant/Stella_Tennant_0001.jpg,,105.264,115.258,147.407,113.515,125.613,142.511
5096,Steny_Hoyer/Steny_Hoyer_0001.jpg,,100.264,113.565,142.071,117.764,122.895,146.895
5097,Stepan_Demirchian/Stepan_Demirchian_0001.jpg,,106.35,112.584,146.99,113.762,124.182,138.689
5098,Stephan_Eberharter/Stephan_Eberharter_0001.jpg,,100.003,115.129,146.345,113.133,125.949,139.631
5099,Stephane_Delajoux/Stephane_Delajoux_0001.jpg,,113.128,110.199,149.976,111.644,125.913,138.543
5100,Stephane_Rochon/Stephane_Rochon_0001.jpg,,103.468,112.588,151.277,112.024,129.114,140.852
5101,Stephane_Rousseau/Stephane_Rousseau_0001.jpg,,103.178,114.543,138.13,112.868,114.712,141.217
5102,Stephanie_Cohen_Aloro/Stephanie_Cohen_Aloro_0001.jpg,,104.345,113.563,142.067,116.185,122.646,147.535
5103,Stephanie_Moore/Stephanie_Moore_0001.jpg,,105.011,119.003,147.938,116.798,128.49,142.38
5104,Stephanie_Zimbalist/Stephanie_Zimbalist_0001.jpg,,97.4176,109.332,133.673,114.794,103.593,141.738
5106,Stephen_Arigbabu/Stephen_Arigbabu_0001.jpg,,110.075,114.171,152.295,119.47,122.011,148.871
5107,Stephen_Cooper/Stephen_Cooper_0001.jpg,,106.207,114.915,142.985,115.427,127.533,141.747
5108,Stephen_Covey/Stephen_Covey_0001.jpg,,104.297,119.516,147.119,112.758,127.483,141.849
5109,Stephen_Crampton/Stephen_Crampton_0001.jpg,,104.171,114.691,147.809,113.63,128.592,140.365
5111,Stephen_Ebberharter/Stephen_Ebberharter_0001.jpg,,104.977,111.552,149.648,114.499,119.091,146.548
5112,Stephen_Frears/Stephen_Frears_0001.jpg,,103.775,111.25,147.102,114.115,126.534,141.307
5114,Stephen_Funk/Stephen_Funk_0001.jpg,,102.611,116.306,143.518,112.006,120.112,144.88
5115,Stephen_Glassroth/Stephen_Glassroth_0001.jpg,,102.802,115.962,144.432,113.636,125.804,139.121
5116,Stephen_Joseph/Stephen_Joseph_0001.jpg,,105.46,114.21,146.304,112.425,120.353,137.981
5117,Stephen_Keener/Stephen_Keener_0001.jpg,,106.343,115.303,144.351,112.623,129.074,140.443
5118,Stephen_Oake/Stephen_Oake_0001.jpg,,105.933,111.622,146.127,113.85,125.265,139.832
5119,Stephen_Push/Stephen_Push_0001.jpg,,104.085,114.411,147.063,115.65,125.671,141.51
5120,Stephen_Silas/Stephen_Silas_0001.jpg,,109.873,116.454,141.565,112.62,119.977,146.843
5121,Stephen_Swindal/Stephen_Swindal_0001.jpg,,103.406,116.732,146.104,114.228,127.111,141.11
5122,Stephen_Thompson/Stephen_Thompson_0001.jpg,,102.811,111.28,144.396,112.239,129.438,146.041
5123,Stephen_Webster/Stephen_Webster_0001.jpg,,102.708,114.392,149.214,113.021,129.084,145.629
5124,Sterling_Hitchcock/Sterling_Hitchcock_0001.jpg,,103.757,111.615,147.596,109.281,130.059,140.933
5125,Steve-O/Steve-O_0001.jpg,,,,,,,
5126,Steve_Alford/Steve_Alford_0001.jpg,,105.093,114.326,143.575,115.045,130.208,146.475
5127,Steve_Allan/Steve_Allan_0001.jpg,,100.807,108.926,149.085,105.841,128.214,139.207
5128,Steve_Allee/Steve_Allee_0001.jpg,,107.498,114.072,149.09,115.456,127.922,143.215
5129,Steve_Austin/Steve_Austin_0001.jpg,,107.935,115.746,143.612,119.202,130.828,144.417
5130,Steve_Avery/Steve_Avery_0001.jpg,,99.5951,114.844,147.644,115.735,122.103,149.226
5133,Steve_Blake/Steve_Blake_0001.jpg,,104.166,114.081,143.301,113.948,131.767,144.792
5134,Steve_Blankenship/Steve_Blankenship_0001.jpg,,105.27,115.209,143.877,112.389,125.828,135.851
5135,Steve_Case/Steve_Case_0001.jpg,,102.966,114.349,148.231,113.937,129.247,138.286
5136,Steve_Coogan/Steve_Coogan_0001.jpg,,105.057,109.244,146.987,116.784,120.422,143.252
5137,Steve_Coterill/Steve_Coterill_0001.jpg,,102.712,115.746,145.308,112.165,125.142,141.552
5138,Steve_Cox/Steve_Cox_0001.jpg,,105.219,114.622,147.777,110.463,127.573,140.879
5139,Steve_Cutler/Steve_Cutler_0001.jpg,,104.25,111.378,142.993,118.192,123.984,143.682
5140,Steve_Fehr/Steve_Fehr_0001.jpg,,104.309,113.513,146.615,114.995,129.681,147.043
5141,Steve_Karsay/Steve_Karsay_0001.jpg,,105.22,120.188,145.557,108.577,129.434,147.338
5142,Steve_Kerr/Steve_Kerr_0001.jpg,,108.234,115.095,147.661,114.196,134.216,148.335
5143,Steve_Largent/Steve_Largent_0001.jpg,,101.967,112.904,143.012,111.139,128.621,139.366
5145,Steve_Lenard/Steve_Lenard_0001.jpg,,96.1914,117.067,141.743,110.446,128.493,140.006
5147,Steve_McManaman/Steve_McManaman_0001.jpg,,105.704,112.469,135.487,112.821,124.445,141.978
5149,Steve_Nesbitt/Steve_Nesbitt_0001.jpg,,108.89,110.937,146.975,114.981,118.032,142.744
5150,Steve_Pagliuca/Steve_Pagliuca_0001.jpg,,106.638,114.646,145.941,118.786,132.024,149.592
5152,Steve_Patterson/Steve_Patterson_0001.jpg,,101.434,117.554,142.162,112.784,119.233,148.357
5153,Steve_Peace/Steve_Peace_0001.jpg,,103.354,115.228,146.637,112.344,125.175,139.542
5154,Steve_Phillips/Steve_Phillips_0001.jpg,,101.958,112.761,145.619,113.253,129.484,149.264
5155,Steve_Redgrave/Steve_Redgrave_0001.jpg,,105.444,116.874,150.29,111.093,122.968,145.094
5156,Steve_Rush/Steve_Rush_0001.jpg,,112.521,114.547,154.726,111.98,125.259,147.249
5157,Steve_Shiver/Steve_Shiver_0001.jpg,,104.14,118.367,148.592,114.637,123.746,148.672
5159,Steve_Stirling/Steve_Stirling_0001.jpg,,103.88,119.22,146.129,113.787,127.754,141.615
5160,Steve_Valentine/Steve_Valentine_0001.jpg,,103.007,114.799,148.116,114.12,126.806,145.258
5161,Steve_Wariner/Steve_Wariner_0001.jpg,,102.523,113.459,146.462,119.882,126.734,143.67
5163,Steve_Zahn/Steve_Zahn_0001.jpg,,106.012,114.71,145.322,111.316,135.426,137.951
5164,Steven_Briggs/Steven_Briggs_0001.jpg,,103.043,116.586,143.126,112.922,125.757,144.607
5165,Steven_Craig/Steven_Craig_0001.jpg,,107.158,111.797,148.395,115.832,119.366,145.852
5166,Steven_Curtis_Chapman/Steven_Curtis_Chapman_0001.jpg,,105.356,115.245,142.591,115.213,123.296,139.514
5167,Steven_Feldman/Steven_Feldman_0001.jpg,,104.553,112.108,146.706,116.3,124.983,143.379
5169,Steven_Kinlock/Steven_Kinlock_0001.jpg,,106.688,118.318,149.988,115.899,122.432,147.445
5172,Steven_Tyler/Steven_Tyler_0001.jpg,,105.715,113.216,147.478,114.238,127.554,136.983
5173,Steven_Van_Zandt/Steven_Van_Zandt_0001.jpg,,106.227,112.895,149.425,116.362,120.935,144.054
5174,Stipe_Mesic/Stipe_Mesic_0001.jpg,,104.969,119.204,143.742,112.634,123.187,143.073
5177,Stuart_Knoll/Stuart_Knoll_0001.jpg,,107.043,119.453,146.097,114.039,118.393,149.913
5178,Stuart_Townsend/Stuart_Townsend_0001.jpg,,104.5,114.012,144.448,117.839,120.982,142.97
5179,Stuart_Whitman/Stuart_Whitman_0001.jpg,,108.784,114.479,147.124,118.022,126.891,138.661
5180,Sue_Grafton/Sue_Grafton_0001.jpg,,101.536,108.548,145.673,107.518,124.185,140
5181,Sue_Guevara/Sue_Guevara_0001.jpg,,105.58,115.915,149.357,114.834,120.414,145.423
5182,Sue_Johnston/Sue_Johnston_0001.jpg,,98.7104,117.044,144.187,117.629,123.113,144.442
5183,Sue_Slavec/Sue_Slavec_0001.jpg,,102.527,113.765,147.796,113.795,124.313,141.447
5185,Suh_Chung-won/Suh_Chung-won_0001.jpg,,,,,,,
5186,Suh_Young-hoon/Suh_Young-hoon_0001.jpg,,103.396,113.279,143.114,110.952,114.699,143.299
5187,Suk_Chung_Hong/Suk_Chung_Hong_0001.jpg,,,,,,,
5188,Sultan_Qaboos/Sultan_Qaboos_0001.jpg,,107.133,114.378,142.452,119.953,125.858,143.799
5189,Sun_Myung_Moon/Sun_Myung_Moon_0001.jpg,,107.982,110.856,144.393,115.239,129.25,142.115
5190,Sung_Hong_Choi/Sung_Hong_Choi_0001.jpg,,104.564,115.918,144.18,111.952,125.623,142.089
5191,Supachai_Panitchpakdi/Supachai_Panitchpakdi_0001.jpg,,98.4142,116.379,140.783,114.032,115.52,147.004
5193,Sureyya_Ayhan/Sureyya_Ayhan_0001.jpg,,110.223,114.194,149.691,109.065,130.464,137.346
5194,Surya_Bahadur_Thapa/Surya_Bahadur_Thapa_0001.jpg,,101.936,115.595,144.228,105.332,130.008,137.572
5197,Susan_Walvius/Susan_Walvius_0001.jpg,,102.329,113.127,147.106,112.129,127.382,139.203
5198,Susan_Whelan/Susan_Whelan_0001.jpg,,101.041,119.07,141.789,110.484,124.314,141.381
5199,Sushma_Swaraj/Sushma_Swaraj_0001.jpg,,100.427,114.992,140.853,110.469,129.36,141.604
5202,Suzanne_Fox/Suzanne_Fox_0001.jpg,,105.008,114.626,142.901,116.451,132.444,145.834
5204,Suzanne_Haik_Terrell/Suzanne_Haik_Terrell_0001.jpg,,103.87,117.045,144.491,115.225,125.577,144.67
5205,Suzanne_Mubarak/Suzanne_Mubarak_0001.jpg,,105.899,116.052,146.5,113.967,134.782,140.179
5206,Suzanne_Somers/Suzanne_Somers_0001.jpg,,105.837,114.897,142.365,116.322,123.546,139.207
5207,Suzanne_Torrance/Suzanne_Torrance_0001.jpg,,102.886,113.806,145.547,108.888,125.741,136.565
5208,Suzie_McConnell_Serio/Suzie_McConnell_Serio_0001.jpg,,105.616,113.383,148.513,115.841,119.811,144.57
